meanValue,medianValue,standardDeviation,meanAbsoluteDeviation,quantile25,quantile75,signalIQR,sampleSkewness,sampleKurtosis,spectralEntropy,dominantFrequencyValue,dominantFrequencyMagnitude,dominantFrequencyRatio,Error1,Error2,Error3,Error4
7655.250784,7654.523451,27.18010967,23.1531876,7629.749465,7678.12836,48.37889416,0.120778831,1.880011757,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7650.446402,7649.252493,26.9726755,23.00896593,7626.726972,7672.552894,45.82592282,0.095926538,1.921676815,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7645.627584,7646.697535,26.45632813,22.74669917,7624.303886,7666.395784,42.09189769,0.049432323,1.873356973,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7640.921613,7641.77846,26.2451338,22.71201884,7619.059211,7661.921966,42.86275523,0.013761977,1.854387792,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7636.249184,7636.774798,26.2066564,22.80541006,7614.509407,7658.983662,44.47425514,-0.018439968,1.846706228,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7631.662291,7629.762349,26.2035535,22.71598601,7609.759702,7654.510951,44.75124847,-0.030446693,1.83114052,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7627.096451,7626.739678,26.0103783,22.4530562,7603.947647,7649.102099,45.15445192,-0.042562964,1.769429674,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7622.702227,7624.326584,26.03840621,22.5339718,7600.774228,7646.681798,45.90757049,-0.017863908,1.755442971,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7618.235486,7619.082491,26.12245232,22.61253971,7594.872568,7641.7707,46.89813162,-0.007151899,1.765460097,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7613.722127,7614.555225,26.28512933,22.81732158,7589.888242,7636.731093,46.84285118,-0.003111396,1.797239491,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7609.169104,7609.786262,26.42354114,22.95027741,7586.215512,7629.74945,43.53393876,-0.000990316,1.822958221,-0.333333333,0,1,1,0,0,1,0
7604.674329,7603.965433,26.28613436,22.78687771,7582.499453,7626.726711,44.22725763,0.014180865,1.80604679,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7600.213986,7600.826888,26.07771216,22.68127067,7577.745718,7624.303865,46.55814699,0.031181155,1.790416857,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7595.648091,7594.904655,25.99828361,22.58859466,7572.689459,7619.059438,46.36997876,0.017083463,1.794878731,-0.333333327,0,0.999999997,0.999999997,0,0,1,0
7591.040217,7589.896692,25.90959487,22.43173359,7566.898367,7614.509407,47.61103995,-0.01029941,1.781638232,-0.333333323,0,0.999999995,0.999999995,0,0,1,0
7586.515835,7586.223987,26.15069274,22.47921138,7563.886609,7609.759702,45.87309359,-0.0163519,1.819183434,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7581.946345,7582.593238,26.45598694,22.71281976,7561.017747,7603.94896,42.93121299,-0.021070666,1.863183722,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7577.249473,7577.775706,26.63540665,22.93253164,7556.364264,7600.777634,44.41337014,-0.044154281,1.877848144,-0.333333318,0,0.999999992,0.999999992,0,0,1,0
7572.672187,7572.707121,26.6310648,22.96752165,7550.216538,7594.872988,44.6564493,-0.03607927,1.851531092,-0.333333327,0,0.999999997,0.999999997,0,0,1,0
7568.001438,7566.924475,26.61650496,22.93724837,7545.831353,7589.888331,44.05697816,-0.050108616,1.823103016,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7563.449958,7563.902918,26.48053328,22.78647316,7538.841488,7586.215358,47.37386933,-0.040730609,1.771766383,-0.333333315,0,0.99999999,0.99999999,0,0,1,0
7558.949306,7561.045233,26.52279344,23.00734129,7534.761336,7582.500474,47.73913772,-0.021121464,1.76041381,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7554.4085,7556.474974,26.41592665,23.14465346,7530.084222,7577.746367,47.66214502,-0.0128225,1.736217061,-0.333333323,0,0.999999994,0.999999994,0,0,1,0
7549.76801,7550.248797,26.61136052,23.30833354,7526.914313,7572.690724,45.77641087,-0.02526328,1.763742219,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7545.174025,7545.851493,26.84429325,23.47117755,7522.048251,7566.901428,44.85317687,-0.019079036,1.791992273,-0.333333333,0,1,1,0,0,1,0
7540.550193,7538.974394,27.01835804,23.51001847,7518.636513,7563.890623,45.25411003,-0.01065783,1.813169161,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7535.918243,7534.811934,26.97143795,23.33595338,7514.384416,7561.019073,46.63465736,-0.000845737,1.804624017,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7531.304117,7530.092557,26.79318335,23.0673359,7507.712009,7556.364375,48.65236665,0.007308515,1.781067654,-0.333333327,0,0.999999997,0.999999997,0,0,1,0
7680.001056,7675.664564,21.01864086,18.37835171,7661.993022,7699.401028,37.4080055,0.204077074,1.749028438,-0.333333326,0,0.999999996,0.999999996,0,0,1,0
7676.522999,7671.85719,20.80577708,17.77305716,7659.364121,7694.717954,35.35383284,0.249284206,1.863149888,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7672.911418,7670.980955,20.39477609,17.11599944,7655.550885,7691.076932,35.52604759,0.244851904,1.94725019,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7669.342705,7669.189482,20.07123318,16.68915455,7653.335285,7684.727096,31.39181133,0.232164203,2.043892276,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7665.663918,7665.941883,19.68741475,16.46220238,7649.627184,7679.275271,29.64808724,0.160049944,2.09055567,-0.333333322,0,0.999999994,0.999999994,0,0,1,0
7662.077707,7662.000605,19.19223903,16.21319672,7645.936103,7675.659577,29.72347475,0.083957233,2.043642838,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7658.551009,7659.375094,18.89617127,16.11565342,7643.705402,7671.835516,28.13011422,0.001504151,1.990524939,-0.333333326,0,0.999999996,0.999999996,0,0,1,0
7654.99072,7655.56082,18.87430199,16.16663973,7638.463887,7670.97671,32.51282295,-0.10352488,1.946704014,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7651.49829,7653.341403,18.87735037,16.33934569,7635.564784,7669.170256,33.60547144,-0.184499387,1.836647386,-0.333333312,0,0.999999988,0.999999988,0,0,1,0
7648.274385,7649.64632,19.07208966,16.61678016,7631.563681,7665.926426,34.36274508,-0.16367254,1.763330139,-0.333333318,0,0.999999991,0.999999991,0,0,1,0
7644.950364,7645.949814,19.6452517,17.04296505,7628.64804,7661.992406,33.34436618,-0.159000945,1.799211691,-0.333333333,0,1,1,0,0,1,0
7641.508298,7643.736294,20.1938909,17.52743446,7623.271424,7659.364445,36.09302128,-0.15851825,1.823584145,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7638.031305,7638.492064,20.7527001,17.94973884,7620.234224,7655.551819,35.31759446,-0.141297725,1.844337708,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7634.412067,7635.59297,21.12779978,18.27169527,7617.550158,7653.336603,35.78644457,-0.137663083,1.832908342,-0.333333323,0,0.999999994,0.999999994,0,0,1,0
7630.699156,7631.569365,21.51044973,18.54629774,7614.139168,7649.632498,35.49332974,-0.142230955,1.82297693,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7627.118367,7628.739733,21.61861307,18.784721,7607.902536,7645.939032,38.03649641,-0.100741982,1.762637524,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7623.489761,7623.385072,21.73319374,18.96359436,7603.937107,7643.713003,39.77589571,-0.066702015,1.730461368,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7619.974192,7620.248136,21.6551545,18.8733263,7599.5696,7638.472415,38.90281487,-0.006526888,1.694383842,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7616.392688,7617.559313,21.66045733,18.93515631,7595.536706,7635.577517,40.04081075,0.035140469,1.711980843,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7612.640579,7614.159495,21.61446398,19.06428269,7592.715495,7631.565505,38.85000929,0.034247712,1.726062882,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7608.993851,7607.919107,21.55184314,18.96396276,7590.286694,7628.654657,38.36796294,0.059564632,1.745359062,-0.333333327,0,0.999999996,0.999999996,0,0,1,0
7605.392887,7603.944662,21.28597119,18.6787162,7587.859472,7623.281419,35.42194619,0.08907578,1.745951985,-0.333333327,0,0.999999997,0.999999997,0,0,1,0
7601.680771,7599.586334,21.23056858,18.48060324,7585.906803,7620.234895,34.32809186,0.0805788,1.794238649,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7598.012904,7595.565007,21.09788686,18.18429561,7578.589292,7617.550042,38.96074951,0.081608892,1.823029033,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7594.379172,7592.720667,21.04978643,17.93328674,7575.431726,7614.138076,38.70634959,0.086867738,1.872795134,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7590.743233,7590.308688,20.73872083,17.61468388,7574.300733,7607.900082,33.59934871,0.082508508,1.866361833,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7587.207144,7587.866698,20.333945,17.34329035,7570.135652,7603.934029,33.79837714,0.08724783,1.838180075,-0.333333323,0,0.999999994,0.999999994,0,0,1,0
7583.739622,7585.950457,20.14133629,17.39999167,7564.904957,7599.567132,34.66217529,0.099612816,1.863831574,-0.33333332,0,0.999999993,0.999999993,0,0,1,0
7580.262372,7578.630925,19.87733289,17.26740229,7562.475865,7595.527668,33.05180289,0.097669508,1.874903687,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7576.749375,7575.45938,19.36264971,16.83923039,7559.335479,7592.714808,33.3793287,0.055045614,1.789495213,-0.333333316,0,0.99999999,0.99999999,0,0,1,0
7481.364685,7482.589126,67.13238194,57.92486528,7423.296447,7540.803204,117.5067566,-0.049984161,1.816187387,-0.333333297,0,0.999999979,0.999999979,0,0,1,0
7469.526985,7473.911679,67.20990035,58.30467253,7411.079798,7534.624475,123.5446766,-0.070032216,1.784975076,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7458.129207,7462.398162,67.36328025,58.68820615,7398.589439,7517.141561,118.5521224,-0.049073087,1.761244384,-0.333333307,0,0.999999985,0.999999985,0,0,1,0
7446.614181,7448.279735,67.64492535,58.9761254,7390.469615,7504.306687,113.8370722,-0.034047996,1.758594991,-0.33333332,0,0.999999993,0.999999993,0,0,1,0
7435.150468,7434.955291,67.95685903,59.13867729,7375.107994,7493.410323,118.3023294,-0.010554572,1.769525414,-0.333333317,0,0.999999991,0.999999991,0,0,1,0
7423.854925,7423.361253,68.00029302,59.15239156,7364.734623,7481.659885,116.9252615,0.029853386,1.784050884,-0.333333326,0,0.999999996,0.999999996,0,0,1,0
7412.158383,7411.613781,67.13110334,58.55988463,7353.504204,7473.780595,120.2763915,0.030117147,1.751646859,-0.333333277,0,0.999999967,0.999999967,0,0,1,0
7400.585704,7398.642894,66.68085275,57.98677158,7342.029051,7462.294853,120.2658013,0.030580879,1.745686494,-0.333333239,0,0.999999943,0.999999943,0,0,1,0
7389.053692,7390.638733,66.86892383,58.07862369,7329.017089,7448.217313,119.2002236,0.032634788,1.788025144,-0.333333305,0,0.999999984,0.999999984,0,0,1,0
7377.538705,7375.314974,66.90082228,57.89973504,7317.765769,7434.767675,117.0019055,0.038848827,1.821538378,-0.333333303,0,0.999999982,0.999999982,0,0,1,0
7365.944848,7365.4428,66.6800796,57.50323232,7314.047701,7423.296041,109.2483393,0.036982593,1.839770151,-0.333333318,0,0.999999992,0.999999992,0,0,1,0
7354.405709,7353.548064,66.2093415,56.90455249,7298.779553,7411.06692,112.2873668,0.035533731,1.840565227,-0.333333259,0,0.999999955,0.999999955,0,0,1,0
7342.644373,7342.083506,66.07656714,56.82279668,7284.240443,7398.586569,114.3461255,0.006150142,1.855485528,-0.333333252,0,0.999999952,0.999999952,0,0,1,0
7330.939397,7329.65961,66.05203813,56.69068983,7272.985267,7390.448869,117.4636023,-0.019256584,1.856971779,-0.333333257,0,0.999999954,0.999999954,0,0,1,0
7319.345137,7318.663883,66.12487244,56.65189328,7262.917712,7375.084701,112.1669896,-0.033136382,1.850811338,-0.333333322,0,0.999999994,0.999999994,0,0,1,0
7307.840876,7314.173418,65.99715116,56.91118292,7251.683508,7364.685835,113.0023267,-0.038754502,1.824235061,-0.333333289,0,0.999999975,0.999999975,0,0,1,0
7296.380869,7298.929255,65.93712827,57.23454441,7242.655953,7353.501442,110.8454882,-0.042103479,1.798632979,-0.333333224,0,0.999999933,0.999999933,0,0,1,0
7285.337037,7284.580578,65.7184487,57.33743543,7225.679357,7342.02852,116.3491632,-0.011093268,1.772120804,-0.333333325,0,0.999999996,0.999999996,0,0,1,0
7273.942498,7273.178429,65.41280862,57.03552345,7214.309945,7329.005587,114.6956419,-0.015608043,1.750632113,-0.333333146,0,0.99999988,0.99999988,0,0,1,0
7262.575408,7263.119307,65.60262474,57.09783664,7204.050667,7317.752931,113.702264,-0.018709307,1.760610614,-0.333333301,0,0.999999981,0.999999981,0,0,1,0
7251.143086,7252.121147,65.93528625,57.31041931,7192.591112,7314.047473,121.456361,-0.023321035,1.779370638,-0.333333228,0,0.999999937,0.999999937,0,0,1,0
7239.666257,7242.801434,66.58887109,57.90506594,7183.978663,7298.790042,114.8113793,-0.025739784,1.817464714,-0.333333304,0,0.999999983,0.999999983,0,0,1,0
7227.841378,7225.758969,67.13964881,58.07133265,7177.218807,7284.243583,107.0247753,-0.050144518,1.840678737,-0.333333286,0,0.999999973,0.999999973,0,0,1,0
7216.208813,7214.465421,67.64346562,58.12226659,7158.000935,7273.01221,115.0112744,-0.047738502,1.849240702,-0.33333332,0,0.999999993,0.999999993,0,0,1,0
7204.657309,7204.26282,67.91909391,58.08059861,7146.191829,7262.946147,116.7543179,-0.031519851,1.846570143,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7193.066123,7193.154751,67.65138132,57.96914154,7132.943901,7251.692909,118.7490083,-0.017822016,1.820184003,-0.333333318,0,0.999999991,0.999999991,0,0,1,0
7181.500936,7184.04205,67.06337789,57.76732859,7121.586347,7242.662333,121.0759857,-0.009811248,1.776820532,-0.333333316,0,0.99999999,0.99999999,0,0,1,0
7170.165755,7177.355156,66.34389866,57.94681203,7107.6394,7225.679944,118.040544,0.007582117,1.733827663,-0.333333315,0,0.99999999,0.99999999,0,0,1,0
7158.890468,7158.096756,66.15894915,58.06729345,7095.543873,7214.318578,118.7747045,0.025408475,1.738580029,-0.333333321,0,0.999999993,0.999999993,0,0,1,0
7147.479008,7146.326494,66.0489127,58.04013443,7086.787762,7204.057493,117.2697306,0.028773448,1.758042055,-0.333333318,0,0.999999991,0.999999991,0,0,1,0
7556.783135,7557.405567,64.04839494,55.60173847,7500.12421,7611.222283,111.098073,0.002126686,1.818187841,-0.333333314,0,0.999999989,0.999999989,0,0,1,0
7545.522353,7544.817239,63.83133764,55.44846112,7492.530915,7602.474167,109.9432518,-0.016214401,1.803340118,-0.333333298,0,0.99999998,0.99999998,0,0,1,0
7534.315855,7533.356225,63.88659311,55.44146336,7480.31624,7592.142409,111.826169,-0.030881512,1.799068459,-0.333333299,0,0.99999998,0.99999998,0,0,1,0
7523.200123,7523.272817,64.10588416,55.47020567,7469.085425,7580.367049,111.2816236,-0.034362898,1.798889291,-0.333333304,0,0.999999984,0.999999984,0,0,1,0
7512.156416,7510.444412,64.52966571,55.64824459,7457.530876,7568.179421,110.648545,-0.026208116,1.814482936,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7501.099133,7500.418184,64.66559943,55.57655506,7444.83497,7556.963161,112.1281906,-0.014402985,1.816431234,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7489.833937,7492.823471,64.88640869,55.86309395,7433.40058,7544.710097,111.3095169,-0.019401239,1.829209056,-0.333333305,0,0.999999984,0.999999984,0,0,1,0
7478.495517,7480.441812,64.91453906,56.09743277,7420.159068,7533.054033,112.8949646,-0.02844219,1.822072163,-0.333333308,0,0.999999986,0.999999986,0,0,1,0
7467.280647,7469.156656,64.83122619,56.20686063,7411.15552,7523.213402,112.0578817,-0.026707754,1.803072937,-0.3333333,0,0.999999981,0.999999981,0,0,1,0
7456.073559,7457.686922,64.75124115,56.33291276,7400.210781,7510.299403,110.0886223,-0.025864845,1.786046597,-0.333333316,0,0.99999999,0.99999999,0,0,1,0
7444.939259,7445.185756,64.63918027,56.25534306,7389.262421,7500.130847,110.8684258,-0.019231832,1.769934521,-0.333333312,0,0.999999988,0.999999988,0,0,1,0
7433.782645,7433.577846,64.66462909,56.31553422,7375.895027,7492.533171,116.6381434,-0.015594857,1.76666416,-0.333333311,0,0.999999988,0.999999988,0,0,1,0
7422.628959,7420.55836,64.70687356,56.30281869,7365.69865,7480.319554,114.6209041,-0.011320332,1.767564367,-0.33333331,0,0.999999987,0.999999987,0,0,1,0
7411.476003,7411.312518,64.83496971,56.27235262,7356.651327,7469.087998,112.4366718,-0.005764705,1.77887186,-0.333333315,0,0.99999999,0.99999999,0,0,1,0
7400.357437,7400.257988,64.89239257,56.18475301,7344.259169,7457.537292,113.2781237,0.004636639,1.787989693,-0.333333312,0,0.999999988,0.999999988,0,0,1,0
7389.306902,7389.488761,64.90935868,56.23821366,7333.462074,7444.840156,111.3780815,0.021807791,1.804696848,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7377.973666,7375.967813,64.89952399,56.0656153,7322.59391,7433.399829,110.8059191,0.013321205,1.825890218,-0.333333313,0,0.999999989,0.999999989,0,0,1,0
7366.601609,7365.941232,64.81639322,55.80872366,7311.254091,7420.157912,108.9038207,0.000513515,1.831124121,-0.3333333,0,0.999999981,0.999999981,0,0,1,0
7355.418387,7356.803179,64.53789178,55.65667367,7298.407285,7411.154234,112.7469499,0.002139087,1.819788631,-0.333333316,0,0.99999999,0.99999999,0,0,1,0
7344.255783,7344.349014,64.18173975,55.47631704,7289.697177,7400.20724,110.5100632,0.000898274,1.801444262,-0.33333329,0,0.999999975,0.999999975,0,0,1,0
7333.224488,7333.992448,63.94439882,55.45057516,7277.963127,7389.258617,111.2954899,0.006695918,1.793615328,-0.333333302,0,0.999999982,0.999999982,0,0,1,0
7321.998006,7322.741649,63.96115013,55.461854,7263.100078,7375.893186,112.7931086,-0.007995785,1.802477091,-0.333333323,0,0.999999994,0.999999994,0,0,1,0
7310.845721,7311.405034,64.03316805,55.50305214,7255.637241,7365.694676,110.0574354,-0.015190366,1.806860006,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7299.76006,7298.503025,64.0151388,55.45753898,7244.370641,7356.64875,112.2781088,-0.014624877,1.802675488,-0.333333304,0,0.999999984,0.999999984,0,0,1,0
7288.673028,7289.850308,64.08104628,55.49363592,7235.151559,7344.258298,109.1067388,-0.014082808,1.805202225,-0.333333313,0,0.999999989,0.999999989,0,0,1,0
7277.444927,7278.569867,64.09418327,55.6185792,7223.199107,7333.453526,110.2544186,-0.026406367,1.800203619,-0.33333331,0,0.999999987,0.999999987,0,0,1,0
7266.376453,7263.664601,64.28883974,55.63139951,7209.910842,7322.5926,112.681758,-0.0222631,1.803208171,-0.333333318,0,0.999999992,0.999999992,0,0,1,0
7255.405054,7255.679535,64.29494102,55.39361992,7198.702575,7311.251612,112.5490363,-0.007101679,1.799840151,-0.333333317,0,0.999999991,0.999999991,0,0,1,0
7244.389709,7244.883003,64.09723348,55.37156348,7188.915614,7298.407108,109.4914939,0.002430725,1.791931642,-0.333333309,0,0.999999986,0.999999986,0,0,1,0
7233.23375,7235.659879,64.15062233,55.5662843,7177.496418,7289.697275,112.2008572,-0.003007314,1.803630528,-0.333333319,0,0.999999992,0.999999992,0,0,1,0
7623.488754,7619.995273,41.17490656,35.86206036,7586.638286,7659.426965,72.78867919,0.08104763,1.798682192,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7616.460055,7611.847572,40.88137653,35.29131695,7583.802441,7652.504923,68.70248246,0.094222055,1.832178139,-0.333333316,0,0.99999999,0.99999999,0,0,1,0
7609.354813,7609.181681,40.46493336,34.63893605,7575.631072,7642.966878,67.33580642,0.085341295,1.847915774,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7602.192083,7602.195531,40.22949782,34.43649246,7567.818168,7634.895259,67.07709065,0.059027524,1.876916883,-0.333333286,0,0.999999972,0.999999972,0,0,1,0
7595.062743,7594.111082,39.92960878,34.29091622,7560.769842,7630.9729,70.20305774,0.029731842,1.872483858,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7588.047104,7586.676176,39.81722903,34.08295325,7553.9887,7619.901745,65.91304468,0.012317694,1.880792628,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7580.707031,7583.853041,40.03729781,34.31073771,7548.212297,7611.823745,63.6114481,-0.058911456,1.903824005,-0.333333295,0,0.999999979,0.999999979,0,0,1,0
7573.611183,7575.652816,40.30118946,34.63159918,7541.419272,7609.125683,67.70641166,-0.080587633,1.890444078,-0.333333319,0,0.999999992,0.999999992,0,0,1,0
7566.578391,7567.847882,40.47778224,34.87309643,7532.080151,7602.168425,70.08827389,-0.085676642,1.856503242,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7559.466376,7560.783304,40.57364228,35.03004926,7526.660468,7594.051667,67.39119889,-0.099938097,1.811672476,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7552.243573,7554.036596,41.06367856,35.52487455,7516.365571,7586.638024,70.27245316,-0.124214652,1.798667886,-0.333333306,0,0.999999984,0.999999984,0,0,1,0
7545.427852,7548.364439,41.46034052,36.03247847,7506.757051,7583.803733,77.04668173,-0.078760564,1.769374169,-0.333333315,0,0.99999999,0.99999999,0,0,1,0
7538.504678,7541.47308,41.49446113,36.25422627,7501.182285,7575.632898,74.45061382,-0.04244629,1.736408906,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7531.590544,7532.106776,41.34110281,36.18522899,7495.197022,7567.8205,72.62347789,-0.007454687,1.70769953,-0.333333316,0,0.99999999,0.99999999,0,0,1,0
7524.622162,7526.728843,41.18009638,36.19948817,7485.32664,7560.771124,75.44448398,0.016196866,1.697961335,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7517.818422,7516.439189,41.06137513,36.21126232,7478.543486,7553.997468,75.45398146,0.059063762,1.7148764,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7510.864272,7506.775071,40.80952901,35.79366959,7476.116933,7548.21675,72.09981767,0.080044481,1.739033279,-0.333333292,0,0.999999976,0.999999976,0,0,1,0
7503.813494,7501.237396,40.67382071,35.3080093,7470.33831,7541.421243,71.08293217,0.080021209,1.784118077,-0.333333327,0,0.999999997,0.999999997,0,0,1,0
7496.712858,7495.264053,40.56433161,35.03861815,7464.098689,7532.081006,67.9823171,0.070225726,1.825057161,-0.333333324,0,0.999999995,0.999999995,0,0,1,0
7489.689131,7485.380594,40.45955367,34.87562042,7456.267732,7526.660329,70.39259662,0.06982163,1.864314366,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7482.782767,7478.557592,40.00798022,34.2308203,7449.369378,7516.352801,66.98342296,0.079356625,1.870593923,-0.333333322,0,0.999999994,0.999999994,0,0,1,0
7475.809863,7476.166875,39.57358232,33.61569224,7442.856128,7506.755312,63.89918363,0.068184725,1.875253097,-0.333333321,0,0.999999993,0.999999993,0,0,1,0
7468.787503,7470.387315,39.26310545,33.49838205,7432.213127,7501.173535,68.96040821,0.037163751,1.878446476,-0.33333331,0,0.999999987,0.999999987,0,0,1,0
7461.93245,7464.122576,38.97654467,33.5017089,7427.151028,7495.186674,68.03564637,0.024603243,1.866935911,-0.333333317,0,0.999999991,0.999999991,0,0,1,0
7455.157832,7456.289114,38.4944362,33.30962468,7421.424226,7485.321799,63.89757259,0.012785669,1.826762935,-0.333333309,0,0.999999986,0.999999986,0,0,1,0
7448.356333,7449.410388,38.08305552,33.24889187,7414.781722,7478.54085,63.75912832,-0.017734051,1.771410618,-0.333333289,0,0.999999974,0.999999974,0,0,1,0
7441.723497,7442.901383,38.37350214,33.55548816,7408.720839,7476.105678,67.38483909,-0.021862412,1.797469419,-0.333333325,0,0.999999996,0.999999996,0,0,1,0
7435.042866,7432.298034,38.46586535,33.56147061,7399.934814,7470.3358,70.40098577,-0.025799848,1.795591512,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7428.290297,7427.24946,38.55664793,33.40116404,7396.979763,7464.09673,67.11696713,-0.039386643,1.790900463,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7421.603346,7421.443983,38.63097831,33.29536709,7389.380518,7456.266199,66.88568164,-0.040965093,1.773888127,-0.333333306,0,0.999999985,0.999999985,0,0,1,0
7678.327225,7677.237158,28.28079425,24.34365918,7656.480522,7704.0064,47.52587784,0.017690272,1.85699727,-0.333333331,0,0.999999999,0.999999999,0,0,1,0
7673.50211,7673.324537,28.15295191,24.10046711,7652.19444,7694.247723,42.05328347,0.031778014,1.858169131,-0.333333303,0,0.999999982,0.999999982,0,0,1,0
7668.816992,7668.191772,27.89959929,23.83477696,7645.35221,7691.350569,45.9983589,0.064253198,1.857855047,-0.333333321,0,0.999999993,0.999999993,0,0,1,0
7663.936846,7663.468823,27.81475071,23.7281151,7636.978541,7687.872628,50.89408697,0.050101013,1.891792966,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7658.929907,7658.548808,27.63615303,23.56102784,7633.495213,7682.229788,48.73457507,0.002559847,1.883666882,-0.333333316,0,0.999999991,0.999999991,0,0,1,0
7653.792698,7656.529121,27.66829932,23.82837048,7629.614054,7677.091036,47.47698192,-0.081569108,1.864480339,-0.333333328,0,0.999999997,0.999999997,0,0,1,0
7648.911042,7652.205174,27.9446718,24.33913499,7627.723192,7673.301743,45.57855038,-0.098789519,1.847369558,-0.33333333,0,0.999999999,0.999999999,0,0,1,0
7644.123094,7645.389558,28.31754874,24.74365587,7622.210042,7668.159397,45.94935511,-0.08162063,1.845267459,-0.333333329,0,0.999999998,0.999999998,0,0,1,0
7639.170463,7637.010157,28.45033109,24.73112171,7614.479739,7663.438593,48.95885349,-0.088737222,1.81186342,-0.333333326,0,0.999999996,0.999999996,0,0,1,0
7634.35217,7633.508172,28.37556617,24.45349975,7608.021923,7658.54227,50.52034632,-0.068312769,1.749530192,-0.333333321,0,0.999999993,0.999999993,0,0,1,0
7629.697148,7629.658635,28.18342906,24.31331296,7603.10321,7656.480522,53.37731195,-0.021993123,1.694124418,-0.333333319,0,0.999999992,0.999999992,0,0,1,0
7624.968891,7627.740676,28.22911556,24.57656552,7598.297022,7652.194697,53.89767563,0.009256005,1.70192845,-0.333333281,0,0.999999969,0.999999969,0,0,1,0
7620.286967,7622.230577,28.15332497,24.75567377,7593.51377,7645.353606,51.83983548,0.049206728,1.712449276,-0.333333327,0,0.999999997,0.999999997,0,0,1,0
7615.53969,7614.491108,28.06165541,24.71539924,7589.990733,7636.981342,46.99060906,0.073527198,1.743962139,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7610.761924,7608.073987,28.10261428,24.6705834,7587.588785,7633.496386,45.90760148,0.090267143,1.809119713,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7606.002793,7603.126474,27.75954968,24.21931012,7585.432021,7629.614586,44.18256442,0.109369216,1.827217471,-0.33333333,0,0.999999998,0.999999998,0,0,1,0
7601.253012,7598.311549,27.1575547,23.54256709,7577.808774,7627.722967,49.91419294,0.110441111,1.804168314,-0.333333332,0,0.999999999,0.999999999,0,0,1,0
7596.397322,7593.536301,26.75829609,23.06024662,7574.060605,7622.206072,48.14546755,0.064257709,1.786551063,-0.333333305,0,0.999999984,0.999999984,0,0,1,0
