Time,outerFrame1.frame_a.r_0[1],outerFrame1.frame_a.r_0[2],outerFrame1.frame_a.r_0[3],"outerFrame1.frame_a.R.T[1, 1]","outerFrame1.frame_a.R.T[1, 2]","outerFrame1.frame_a.R.T[1, 3]","outerFrame1.frame_a.R.T[2, 1]","outerFrame1.frame_a.R.T[2, 2]","outerFrame1.frame_a.R.T[2, 3]","outerFrame1.frame_a.R.T[3, 1]","outerFrame1.frame_a.R.T[3, 2]","outerFrame1.frame_a.R.T[3, 3]",Revolute1.frame_a.r_0[1],Revolute1.frame_a.r_0[2],Revolute1.frame_a.r_0[3],"Revolute1.frame_a.R.T[1, 1]","Revolute1.frame_a.R.T[1, 2]","Revolute1.frame_a.R.T[1, 3]","Revolute1.frame_a.R.T[2, 1]","Revolute1.frame_a.R.T[2, 2]","Revolute1.frame_a.R.T[2, 3]","Revolute1.frame_a.R.T[3, 1]","Revolute1.frame_a.R.T[3, 2]","Revolute1.frame_a.R.T[3, 3]",innerFrame1.frame_a.r_0[1],innerFrame1.frame_a.r_0[2],innerFrame1.frame_a.r_0[3],"innerFrame1.frame_a.R.T[1, 1]","innerFrame1.frame_a.R.T[1, 2]","innerFrame1.frame_a.R.T[1, 3]","innerFrame1.frame_a.R.T[2, 1]","innerFrame1.frame_a.R.T[2, 2]","innerFrame1.frame_a.R.T[2, 3]","innerFrame1.frame_a.R.T[3, 1]","innerFrame1.frame_a.R.T[3, 2]","innerFrame1.frame_a.R.T[3, 3]",Revolute2.frame_a.r_0[1],Revolute2.frame_a.r_0[2],Revolute2.frame_a.r_0[3],"Revolute2.frame_a.R.T[1, 1]","Revolute2.frame_a.R.T[1, 2]","Revolute2.frame_a.R.T[1, 3]","Revolute2.frame_a.R.T[2, 1]","Revolute2.frame_a.R.T[2, 2]","Revolute2.frame_a.R.T[2, 3]","Revolute2.frame_a.R.T[3, 1]","Revolute2.frame_a.R.T[3, 2]","Revolute2.frame_a.R.T[3, 3]",innerRotor1.frame_a.r_0[1],innerRotor1.frame_a.r_0[2],innerRotor1.frame_a.r_0[3],"innerRotor1.frame_a.R.T[1, 1]","innerRotor1.frame_a.R.T[1, 2]","innerRotor1.frame_a.R.T[1, 3]","innerRotor1.frame_a.R.T[2, 1]","innerRotor1.frame_a.R.T[2, 2]","innerRotor1.frame_a.R.T[2, 3]","innerRotor1.frame_a.R.T[3, 1]","innerRotor1.frame_a.R.T[3, 2]","innerRotor1.frame_a.R.T[3, 3]"
294,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.849296576,0.527916022,0,-0.527916022,0.849296576,0,-0.01055832,0.016985932,1,0,0,0,0.849296576,0.527916022,0,-0.527916022,0.849296576,0,-0.01055832,0.016985932,0.377145586,-0.786579409,-0.488931529,0.926153987,0.320308455,0.199101197,0,-0.527916022,0.849296576
294.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.8490645,0.528289197,0,-0.528289197,0.8490645,0,-0.010565784,0.01698129,1,0,0,0,0.8490645,0.528289197,0,-0.528289197,0.8490645,0,-0.010565784,0.01698129,0.196426396,-0.832523511,-0.517997369,0.980518573,0.166778679,0.103769943,0,-0.528289197,0.8490645
294.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.848831087,0.528664153,0,-0.528664153,0.848831087,0,-0.010573283,0.016976622,1,0,0,0,0.848831087,0.528664153,0,-0.528664153,0.848831087,0,-0.010573283,0.016976622,0.0121706,-0.848768219,-0.528624997,0.999925936,0.010330784,0.00643416,0,-0.528664153,0.848831087
294.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.848600072,0.529034893,0,-0.529034893,0.848600072,0,-0.010580698,0.016972001,1,0,0,0,0.848600072,0.529034893,0,-0.529034893,0.848600072,0,-0.010580698,0.016972001,-0.169131597,-0.836374696,-0.52141334,0.985593478,-0.143525085,-0.089476516,0,-0.529034893,0.848600072
294.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.848366551,0.529409288,0,-0.529409288,0.848366551,0,-0.010588186,0.016967331,1,0,0,0,0.848366551,0.529409288,0,-0.529409288,0.848366551,0,-0.010588186,0.016967331,-0.3416582,-0.797315482,-0.497551702,0.939824279,-0.289851389,-0.180877024,0,-0.529409288,0.848366551
294.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.848136118,0.529778374,0,-0.529778374,0.848136118,0,-0.010595567,0.016962722,1,0,0,0,0.848136118,0.529778374,0,-0.529778374,0.848136118,0,-0.010595567,0.016962722,-0.500399623,-0.734311636,-0.458679234,0.865794559,-0.424406993,-0.265100899,0,-0.529778374,0.848136118
294.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.847906,0.530146597,0,-0.530146597,0.847906,0,-0.010602932,0.01695812,1,0,0,0,0.847906,0.530146597,0,-0.530146597,0.847906,0,-0.010602932,0.01695812,-0.641246495,-0.650627912,-0.406800015,0.767334955,-0.543716751,-0.339954647,0,-0.530146597,0.847906
294.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.847673408,0.53051842,0,-0.53051842,0.847673408,0,-0.010610368,0.016953468,1,0,0,0,0.847673408,0.53051842,0,-0.53051842,0.847673408,0,-0.010610368,0.016953468,-0.761030296,-0.54989959,-0.344155967,0.648716339,-0.645105144,-0.40374059,0,-0.53051842,0.847673408
294.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.847437733,0.530894801,0,-0.530894801,0.847437733,0,-0.010617896,0.016948755,1,0,0,0,0.847437733,0.530894801,0,-0.530894801,0.847437733,0,-0.010617896,0.016948755,-0.85751996,-0.43596493,-0.273119199,0.514450695,-0.726694771,-0.455252888,0,-0.530894801,0.847437733
294.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.84720461,0.531266739,0,-0.531266739,0.84720461,0,-0.010625335,0.016944092,1,0,0,0,0.84720461,0.531266739,0,-0.531266739,0.84720461,0,-0.010625335,0.016944092,-0.929384912,-0.312713408,-0.196096941,0.369112024,-0.787379182,-0.493751291,0,-0.531266739,0.84720461
295,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.84697608,0.531630999,0,-0.531630999,0.84697608,0,-0.01063262,0.016939522,1,0,0,0,0.84697608,0.531630999,0,-0.531630999,0.84697608,0,-0.01063262,0.016939522,-0.976132049,-0.183944453,-0.115458483,0.21717786,-0.826760497,-0.518942057,0,-0.531630999,0.84697608
295.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.846742602,0.532002787,0,-0.532002787,0.846742602,0,-0.010640056,0.016934852,1,0,0,0,0.846742602,0.532002787,0,-0.532002787,0.846742602,0,-0.010640056,0.016934852,-0.99801984,-0.053260041,-0.033462932,0.062899919,-0.845065916,-0.530949336,0,-0.532002787,0.846742602
295.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.846516695,0.532362174,0,-0.532362174,0.846516695,0,-0.010647243,0.016930334,1,0,0,0,0.846516695,0.532362174,0,-0.532362174,0.846516695,0,-0.010647243,0.016930334,-0.995959772,0.076017632,0.047806396,-0.089800512,-0.843096575,-0.53021131,0,-0.532362174,0.846516695
295.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.846282256,0.532734778,0,-0.532734778,0.846282256,0,-0.010654696,0.016925645,1,0,0,0,0.846282256,0.532734778,0,-0.532734778,0.846282256,0,-0.010654696,0.016925645,-0.971409294,0.200916719,0.126477098,-0.237411002,-0.822086448,-0.517503515,0,-0.532734778,0.846282256
295.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.84605047,0.533102806,0,-0.533102806,0.84605047,0,-0.010662056,0.016921009,1,0,0,0,0.84605047,0.533102806,0,-0.533102806,0.84605047,0,-0.010662056,0.016921009,-0.926262306,0.31885906,0.200915507,-0.376879478,-0.783664659,-0.493793034,0,-0.533102806,0.84605047
295.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.845819193,0.533469674,0,-0.533469674,0.845819193,0,-0.010669393,0.016916384,1,0,0,0,0.845819193,0.533469674,0,-0.533469674,0.845819193,0,-0.010669393,0.016916384,-0.862741749,0.427684085,0.269746172,-0.50564481,-0.72972353,-0.46024656,0,-0.533469674,0.845819193
295.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.845586914,0.533837776,0,-0.533837776,0.845586914,0,-0.010676756,0.016911738,1,0,0,0,0.845586914,0.533837776,0,-0.533837776,0.845586914,0,-0.010676756,0.016911738,-0.783297782,0.525656291,0.331858477,-0.621646672,-0.662346354,-0.418153946,0,-0.533837776,0.845586914
295.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.845353204,0.534207788,0,-0.534207788,0.845353204,0,-0.010684156,0.016907064,1,0,0,0,0.845353204,0.534207788,0,-0.534207788,0.845353204,0,-0.010684156,0.016907064,-0.690513071,0.611460807,0.386403131,-0.723319914,-0.583727437,-0.36887746,0,-0.534207788,0.845353204
295.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.845118269,0.534579379,0,-0.534579379,0.845118269,0,-0.010691588,0.016902365,1,0,0,0,0.845118269,0.534579379,0,-0.534579379,0.845118269,0,-0.010691588,0.016902365,-0.587018844,0.684185159,0.432781175,-0.809573268,-0.496100349,-0.313808169,0,-0.534579379,0.845118269
295.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.844885481,0.534947215,0,-0.534947215,0.844885481,0,-0.010698944,0.01689771,1,0,0,0,0.844885481,0.534947215,0,-0.534947215,0.844885481,0,-0.010698944,0.01689771,-0.475420149,0.743295502,0.470624562,-0.879758877,-0.401675582,-0.254324685,0,-0.534947215,0.844885481
296,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.844654278,0.535312199,0,-0.535312199,0.844654278,0,-0.010706244,0.016893086,1,0,0,0,0.844654278,0.535312199,0,-0.535312199,0.844654278,0,-0.010706244,0.016893086,-0.358237619,0.78859495,0.499783767,-0.933630445,-0.302586938,-0.191768968,0,-0.535312199,0.844654278
296.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.844419758,0.535682062,0,-0.535682062,0.844419758,0,-0.010713641,0.016888395,1,0,0,0,0.844419758,0.535682062,0,-0.535682062,0.844419758,0,-0.010713641,0.016888395,-0.237854801,0.820185521,0.520308374,-0.971300723,-0.200849294,-0.12741455,0,-0.535682062,0.844419758
296.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.844190212,0.536043735,0,-0.536043735,0.844190212,0,-0.010720875,0.016883804,1,0,0,0,0.844190212,0.536043735,0,-0.536043735,0.844190212,0,-0.010720875,0.016883804,-0.116480483,0.838443793,0.532394875,-0.993192981,-0.098331683,-0.062438633,0,-0.536043735,0.844190212
296.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.843953387,0.536416518,0,-0.536416518,0.843953387,0,-0.01072833,0.016879068,1,0,0,0,0.843953387,0.536416518,0,-0.536416518,0.843953387,0,-0.01072833,0.016879068,0.00388509,0.843947017,0.53641247,-0.999992453,0.003278835,0.002084026,0,-0.536416518,0.843953387
296.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.843715513,0.536790587,0,-0.536790587,0.843715513,0,-0.010735812,0.01687431,1,0,0,0,0.843715513,0.536790587,0,-0.536790587,0.843715513,0,-0.010735812,0.01687431,0.12146731,0.837468164,0.532815884,-0.992595433,0.102483853,0.065202508,0,-0.536790587,0.843715513
296.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.843476463,0.537166135,0,-0.537166135,0.843476463,0,-0.010743323,0.016869529,1,0,0,0,0.843476463,0.537166135,0,-0.537166135,0.843476463,0,-0.010743323,0.016869529,0.234717458,0.819912798,0.522159667,-0.972063637,0.197978651,0.12608227,0,-0.537166135,0.843476463
296.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.843240772,0.537536046,0,-0.537536046,0.843240772,0,-0.010750721,0.016864815,1,0,0,0,0.843240772,0.537536046,0,-0.537536046,0.843240772,0,-0.010750721,0.016864815,0.34232467,0.79229362,0.505059046,-0.939581726,0.288662119,0.184011849,0,-0.537536046,0.843240772
296.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.8430011,0.537911838,0,-0.537911838,0.8430011,0,-0.010758237,0.016860022,1,0,0,0,0.8430011,0.537911838,0,-0.537911838,0.8430011,0,-0.010758237,0.016860022,0.443217939,0.755677894,0.482191642,-0.896413888,0.37363321,0.238412176,0,-0.537911838,0.8430011
296.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.842772419,0.538270052,0,-0.538270052,0.842772419,0,-0.010765401,0.016855448,1,0,0,0,0.842772419,0.538270052,0,-0.538270052,0.842772419,0,-0.010765401,0.016855448,0.536551846,0.711188134,0.454228526,-0.843867357,0.452191097,0.28880979,0,-0.538270052,0.842772419
296.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.842536669,0.538638989,0,-0.538638989,0.842536669,0,-0.01077278,0.016850733,1,0,0,0,0.842536669,0.538638989,0,-0.538638989,0.842536669,0,-0.01077278,0.016850733,0.621682749,0.65993298,0.421899303,-0.783269149,0.523790513,0.334862567,0,-0.538638989,0.842536669
297,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.84230621,0.538999303,0,-0.538999303,0.84230621,0,-0.010779986,0.016846124,1,0,0,0,0.84230621,0.538999303,0,-0.538999303,0.84230621,0,-0.010779986,0.016846124,0.698175229,0.603029687,0.385884109,-0.715926916,0.588077331,0.376315962,0,-0.538999303,0.84230621
297.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.842071272,0.53936627,0,-0.53936627,0.842071272,0,-0.010787325,0.016841425,1,0,0,0,0.842071272,0.53936627,0,-0.53936627,0.842071272,0,-0.010787325,0.016841425,0.765767998,0.541550283,0.346875574,-0.64311692,0.644831232,0.413029429,0,-0.53936627,0.842071272
297.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.841836034,0.539733353,0,-0.539733353,0.841836034,0,-0.010794667,0.016836721,1,0,0,0,0.841836034,0.539733353,0,-0.539733353,0.841836034,0,-0.010794667,0.016836721,0.824322856,0.476580197,0.305553834,-0.566119978,0.693944683,0.444914539,0,-0.539733353,0.841836034
297.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.841601715,0.540098652,0,-0.540098652,0.841601715,0,-0.010801973,0.016832034,1,0,0,0,0.841601715,0.540098652,0,-0.540098652,0.841601715,0,-0.010801973,0.016832034,0.873875979,0.409143765,0.262568377,-0.48614892,0.735455523,0.471979239,0,-0.540098652,0.841601715
297.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.841366897,0.540464379,0,-0.540464379,0.841366897,0,-0.010809288,0.016827338,1,0,0,0,0.841366897,0.540464379,0,-0.540464379,0.841366897,0,-0.010809288,0.016827338,0.91460254,0.340210109,0.218538958,-0.404354046,0.769516301,0.494310093,0,-0.540464379,0.841366897
297.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.841132614,0.540828924,0,-0.540828924,0.841132614,0,-0.010816578,0.016822652,1,0,0,0,0.841132614,0.540828924,0,-0.540828924,0.841132614,0,-0.010816578,0.016822652,0.946807046,0.270678015,0.174039738,-0.321801831,0.796390286,0.512060636,0,-0.540828924,0.841132614
297.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.840899256,0.541191687,0,-0.541191687,0.840899256,0,-0.010823834,0.016817985,1,0,0,0,0.840899256,0.541191687,0,-0.541191687,0.840899256,0,-0.010823834,0.016817985,0.970908544,0.201353848,0.129588685,-0.23945062,0.816436272,0.525447633,0,-0.541191687,0.840899256
297.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.840663654,0.541557587,0,-0.541557587,0.840663654,0,-0.010831152,0.016813273,1,0,0,0,0.840663654,0.541557587,0,-0.541557587,0.840663654,0,-0.010831152,0.016813273,0.987408959,0.13298318,0.08566809,-0.15818833,0.830078824,0.534738814,0,-0.541557587,0.840663654
297.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.840434994,0.541912374,0,-0.541912374,0.840434994,0,-0.010838247,0.0168087,1,0,0,0,0.840434994,0.541912374,0,-0.541912374,0.840434994,0,-0.010838247,0.0168087,0.996895303,0.066174612,0.042669381,-0.078738526,0.837825697,0.540229901,0,-0.541912374,0.840434994
297.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.840200293,0.542276192,0,-0.542276192,0.840200293,0,-0.010845524,0.016804006,1,0,0,0,0.840200293,0.542276192,0,-0.542276192,0.840200293,0,-0.010845524,0.016804006,0.999998551,0.001430445,0.000923228,-0.001702505,0.840199075,0.542275406,0,-0.542276192,0.840200293
298,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.839966303,0.542638563,0,-0.542638563,0.839966303,0,-0.010852771,0.016799326,1,0,0,0,0.839966303,0.542638563,0,-0.542638563,0.839966303,0,-0.010852771,0.016799326,0.997369238,-0.060888014,-0.039335131,0.072488639,0.837756552,0.54121101,0,-0.542638563,0.839966303
298.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.839732363,0.543000515,0,-0.543000515,0.839732363,0,-0.01086001,0.016794647,1,0,0,0,0.839732363,0.543000515,0,-0.543000515,0.839732363,0,-0.01086001,0.016794647,0.989657521,-0.120459864,-0.07789359,0.143450306,0.831047449,0.537384544,0,-0.543000515,0.839732363
298.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.83949525,0.543367027,0,-0.543367027,0.83949525,0,-0.010867341,0.016789905,1,0,0,0,0.83949525,0.543367027,0,-0.543367027,0.83949525,0,-0.010867341,0.016789905,0.977498926,-0.17708346,-0.114618055,0.210940395,0.820605705,0.531140685,0,-0.543367027,0.83949525
298.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.83925901,0.54373184,0,-0.54373184,0.83925901,0,-0.010874637,0.01678518,1,0,0,0,0.83925901,0.54373184,0,-0.54373184,0.83925901,0,-0.010874637,0.01678518,0.961515257,-0.230587709,-0.149391162,0.274751544,0.806960343,0.52280646,0,-0.54373184,0.83925901
298.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.839027511,0.544088996,0,-0.544088996,0.839027511,0,-0.01088178,0.01678055,1,0,0,0,0.839027511,0.544088996,0,-0.544088996,0.839027511,0,-0.01088178,0.01678055,0.942298047,-0.280885548,-0.182147467,0.334775135,0.790613985,0.512693998,0,-0.544088996,0.839027511
298.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.838790882,0.544453723,0,-0.544453723,0.838790882,0,-0.010889074,0.016775818,1,0,0,0,0.838790882,0.544453723,0,-0.544453723,0.838790882,0,-0.010889074,0.016775818,0.92040595,-0.327937079,-0.212861832,0.390964048,0.772028119,0.501118446,0,-0.544453723,0.838790882
298.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.838558867,0.544811,0,-0.544811,0.838558867,0,-0.01089622,0.016771177,1,0,0,0,0.838558867,0.544811,0,-0.544811,0.838558867,0,-0.01089622,0.016771177,0.896374968,-0.371730334,-0.24151289,0.443296647,0.751663178,0.488354943,0,-0.544811,0.838558867
298.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.838321181,0.545176667,0,-0.545176667,0.838321181,0,-0.010903533,0.016766424,1,0,0,0,0.838321181,0.545176667,0,-0.545176667,0.838321181,0,-0.010903533,0.016766424,0.870682588,-0.412324359,-0.268142599,0.491845332,0.729911655,0.474675831,0,-0.545176667,0.838321181
298.8,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.838082994,0.545542752,0,-0.545542752,0.838082994,0,-0.010910855,0.01676166,1,0,0,0,0.838082994,0.545542752,0,-0.545542752,0.838082994,0,-0.010910855,0.01676166,0.843788613,-0.449778754,-0.292779523,0.536675671,0.707164887,0.460322762,0,-0.545542752,0.838082994
298.9,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.837843055,0.545911178,0,-0.545911178,0.837843055,0,-0.010918224,0.016756861,1,0,0,0,0.837843055,0.545911178,0,-0.545911178,0.837843055,0,-0.010918224,0.016756861,0.816113782,-0.484182169,-0.315477292,0.577891248,0.683775265,0.445525636,0,-0.545911178,0.837843055
299,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.837602688,0.546279907,0,-0.546279907,0.837602688,0,-0.010925598,0.016752054,1,0,0,0,0.837602688,0.546279907,0,-0.546279907,0.837602688,0,-0.010925598,0.016752054,0.788016388,-0.515673666,-0.336319554,0.615654264,0.660044645,0.430477519,0,-0.546279907,0.837602688
299.1,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.83736352,0.546646445,0,-0.546646445,0.83736352,0,-0.010932929,0.01674727,1,0,0,0,0.83736352,0.546646445,0,-0.546646445,0.83736352,0,-0.010932929,0.01674727,0.759842736,-0.544375825,-0.35537864,0.650106927,0.636264588,0.41536533,0,-0.546646445,0.83736352
299.2,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.837126895,0.54700874,0,-0.54700874,0.837126895,0,-0.010940175,0.016742538,1,0,0,0,0.837126895,0.54700874,0,-0.54700874,0.837126895,0,-0.010940175,0.016742538,0.731908427,-0.570420781,-0.372733399,0.681403004,0.612700229,0.400360306,0,-0.54700874,0.837126895
299.3,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.836892486,0.547367305,0,-0.547367305,0.836892486,0,-0.010947346,0.01673785,1,0,0,0,0.836892486,0.547367305,0,-0.547367305,0.836892486,0,-0.010947346,0.01673785,0.704473882,-0.593967632,-0.38848295,0.709729914,0.589568898,0.38560597,0,-0.547367305,0.836892486
299.4,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.836655699,0.547729168,0,-0.547729168,0.836655699,0,-0.010954583,0.016733114,1,0,0,0,0.836655699,0.547729168,0,-0.547729168,0.836655699,0,-0.010954583,0.016733114,0.677758034,-0.615180395,-0.402737048,0.735285011,0.567050121,0.371227844,0,-0.547729168,0.836655699
299.5,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.836416667,0.548094116,0,-0.548094116,0.836416667,0,-0.010961882,0.016728333,1,0,0,0,0.836416667,0.548094116,0,-0.548094116,0.836416667,0,-0.010961882,0.016728333,0.651987814,-0.634195745,-0.415581097,0.758229445,0.545333474,0.357350684,0,-0.548094116,0.836416667
299.6,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.836176789,0.548460006,0,-0.548460006,0.836176789,0,-0.0109692,0.016723536,1,0,0,0,0.836176789,0.548460006,0,-0.548460006,0.836176789,0,-0.0109692,0.016723536,0.62735581,-0.651158246,-0.427103766,0.778732745,0.524580366,0.344079571,0,-0.548460006,0.836176789
299.7,0,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,1,0,0,0,1,-0.231,0,0,1,0,0,0,0.835937526,0.54882461,0,-0.54882461,0.835937526,0,-0.010976492,0.016718751,1,0,0,0,0.835937526,0.54882461,0,-0.54882461,0.835937526,0,-0.010976492,0.016718751,0.604011178,-0.666222016,-0.437399957,0.796975845,0.50491561,0.331496199,0,-0.54882461,0.835937526
